library,function,nfft,warmup,iterations,microseconds_per_iter
flutter_dspc,RfftPlan.execute,480,200,2000,0.940000
flutter_dspc,RfftPlan.executeSpec,480,200,2000,0.959500
flutter_dspc,FFTStatic.fft,480,200,2000,1.709500
flutter_dspc,CfftPlan.fft,480,200,2000,1.137500
fftea,fftea.realFft,480,200,2000,6.718500
flutter_dspc,FFTStatic.rfft,486,200,2000,1.485500
flutter_dspc,FFTStatic.rfftMag,486,200,2000,1.497500
flutter_dspc,RfftPlan.execute,486,200,2000,0.927500
flutter_dspc,RfftPlan.executeSpec,486,200,2000,1.058500
flutter_dspc,FFTStatic.fft,486,200,2000,1.935500
flutter_dspc,CfftPlan.fft,486,200,2000,1.420000
fftea,fftea.realFft,486,200,2000,8.881000
flutter_dspc,FFTStatic.rfft,500,200,2000,1.465000
flutter_dspc,FFTStatic.rfftMag,500,200,2000,1.473500
flutter_dspc,RfftPlan.execute,500,200,2000,0.945500
flutter_dspc,RfftPlan.executeSpec,500,200,2000,1.001000
flutter_dspc,FFTStatic.fft,500,200,2000,1.744000
flutter_dspc,CfftPlan.fft,500,200,2000,1.199000
fftea,fftea.realFft,500,200,2000,7.126000
flutter_dspc,FFTStatic.rfft,512,200,2000,1.303000
flutter_dspc,FFTStatic.rfftMag,512,200,2000,1.234500
flutter_dspc,RfftPlan.execute,512,200,2000,0.882500
flutter_dspc,RfftPlan.executeSpec,512,200,2000,0.923000
flutter_dspc,FFTStatic.fft,512,200,2000,1.716000
flutter_dspc,CfftPlan.fft,512,200,2000,1.310500
fftea,fftea.realFft,512,200,2000,5.063500
flutter_dspc,FFTStatic.rfft,540,200,2000,1.434500
flutter_dspc,FFTStatic.rfftMag,540,200,2000,1.489500
flutter_dspc,RfftPlan.execute,540,200,2000,1.013000
flutter_dspc,RfftPlan.executeSpec,540,200,2000,1.071500
flutter_dspc,FFTStatic.fft,540,200,2000,1.800000
flutter_dspc,CfftPlan.fft,540,200,2000,1.345000
fftea,fftea.realFft,540,200,2000,8.557500
flutter_dspc,FFTStatic.rfft,576,200,2000,1.475000
flutter_dspc,FFTStatic.rfftMag,576,200,2000,1.462500
flutter_dspc,RfftPlan.execute,576,200,2000,0.979500
flutter_dspc,RfftPlan.executeSpec,576,200,2000,1.031500
flutter_dspc,FFTStatic.fft,576,200,2000,1.973000
flutter_dspc,CfftPlan.fft,576,200,2000,1.575000
fftea,fftea.realFft,576,200,2000,8.007000
flutter_dspc,FFTStatic.rfft,600,200,2000,1.555000
flutter_dspc,FFTStatic.rfftMag,600,200,2000,1.597000
flutter_dspc,RfftPlan.execute,600,200,2000,1.079000
flutter_dspc,RfftPlan.executeSpec,600,200,2000,1.151500
flutter_dspc,FFTStatic.fft,600,200,2000,2.046000
flutter_dspc,CfftPlan.fft,600,200,2000,1.502500
fftea,fftea.realFft,600,200,2000,9.271500
flutter_dspc,FFTStatic.rfft,625,200,2000,1.796500
flutter_dspc,FFTStatic.rfftMag,625,200,2000,1.834500
flutter_dspc,RfftPlan.execute,625,200,2000,1.109500
flutter_dspc,RfftPlan.executeSpec,625,200,2000,1.240500
