library,function,nfft,warmup,iterations,microseconds_per_iter
flutter_dspc,CfftPlan.fft,1080,200,1000,5.221000
fftea,fftea.realFft,1080,200,1000,19.097000
flutter_dspc,FFTStatic.rfft,1152,200,1000,10.109000
flutter_dspc,FFTStatic.rfftMag,1152,200,1000,9.768000
flutter_dspc,RfftPlan.execute,1152,200,1000,3.296000
flutter_dspc,RfftPlan.executeSpec,1152,200,1000,3.146000
flutter_dspc,FFTStatic.fft,1152,200,1000,15.056000
flutter_dspc,CfftPlan.fft,1152,200,1000,6.655000
fftea,fftea.realFft,1152,200,1000,18.561000
flutter_dspc,FFTStatic.rfft,1200,200,1000,9.787000
flutter_dspc,FFTStatic.rfftMag,1200,200,1000,9.411000
flutter_dspc,RfftPlan.execute,1200,200,1000,2.783000
flutter_dspc,RfftPlan.executeSpec,1200,200,1000,2.743000
flutter_dspc,FFTStatic.fft,1200,200,1000,13.987000
flutter_dspc,CfftPlan.fft,1200,200,1000,5.115000
fftea,fftea.realFft,1200,200,1000,18.660000
flutter_dspc,FFTStatic.rfft,1250,200,1000,10.446000
flutter_dspc,FFTStatic.rfftMag,1250,200,1000,9.931000
flutter_dspc,RfftPlan.execute,1250,200,1000,2.889000
flutter_dspc,RfftPlan.executeSpec,1250,200,1000,2.878000
flutter_dspc,FFTStatic.fft,1250,200,1000,14.399000
flutter_dspc,CfftPlan.fft,1250,200,1000,5.441000
fftea,fftea.realFft,1250,200,1000,21.332000
flutter_dspc,FFTStatic.rfft,1280,200,1000,10.472000
flutter_dspc,FFTStatic.rfftMag,1280,200,1000,10.362000
flutter_dspc,RfftPlan.execute,1280,200,1000,2.985000
flutter_dspc,RfftPlan.executeSpec,1280,200,1000,2.994000
flutter_dspc,FFTStatic.fft,1280,200,1000,14.655000
flutter_dspc,CfftPlan.fft,1280,200,1000,5.207000
fftea,fftea.realFft,1280,200,1000,18.133000
flutter_dspc,FFTStatic.rfft,1296,200,1000,11.420000
flutter_dspc,FFTStatic.rfftMag,1296,200,1000,11.488000
flutter_dspc,RfftPlan.execute,1296,200,1000,3.958000
flutter_dspc,RfftPlan.executeSpec,1296,200,1000,3.939000
flutter_dspc,FFTStatic.fft,1296,200,1000,17.443000
flutter_dspc,CfftPlan.fft,1296,200,1000,7.414000
fftea,fftea.realFft,1296,200,1000,22.205000
flutter_dspc,FFTStatic.rfft,1350,200,1000,10.986000
flutter_dspc,FFTStatic.rfftMag,1350,200,1000,10.716000
flutter_dspc,RfftPlan.execute,1350,200,1000,3.307000
flutter_dspc,RfftPlan.executeSpec,1350,200,1000,3.246000
flutter_dspc,FFTStatic.fft,1350,200,1000,16.361000
flutter_dspc,CfftPlan.fft,1350,200,1000,6.072000
fftea,fftea.realFft,1350,200,1000,25.043000
flutter_dspc,FFTStatic.rfft,1440,200,1000,11.958000
flutter_dspc,FFTStatic.rfftMag,1440,200,1000,11.757000
flutter_dspc,RfftPlan.execute,1440,200,1000,3.414000
flutter_dspc,RfftPlan.executeSpec,1440,200,1000,3.522000
flutter_dspc,FFTStatic.fft,1440,200,1000,17.477000
flutter_dspc,CfftPlan.fft,1440,200,1000,6.674000
fftea,fftea.realFft,1440,200,1000,24.785000
flutter_dspc,FFTStatic.rfft,1458,200,1000,12.980000
flutter_dspc,FFTStatic.rfftMag,1458,200,1000,13.237000
flutter_dspc,RfftPlan.execute,1458,200,1000,4.639000
